age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
38;services;single;unknown;unknown;yes;no;telephone;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
33;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;retired;single;high.school;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;technician;single;professional.course;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;admin.;married;high.school;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
33;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
37;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;management;married;basic.6y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;technician;married;professional.course;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;technician;divorced;professional.course;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
52;technician;married;basic.4y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;blue-collar;married;basic.6y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
57;management;divorced;university.degree;no;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
52;technician;married;basic.4y;unknown;no;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;technician;single;professional.course;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;single;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;admin.;divorced;basic.9y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
59;services;divorced;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;blue-collar;married;unknown;unknown;no;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;blue-collar;divorced;basic.6y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
40;blue-collar;married;basic.4y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;admin.;married;professional.course;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
28;blue-collar;married;basic.9y;no;no;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;services;married;high.school;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;retired;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
40;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;services;single;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
59;retired;divorced;basic.4y;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;entrepreneur;married;basic.9y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
49;blue-collar;single;basic.6y;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;admin.;married;university.degree;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;technician;single;university.degree;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
53;technician;married;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
49;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;married;basic.9y;no;yes;yes;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
36;services;married;high.school;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
54;retired;married;basic.4y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
29;admin.;single;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;married;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
54;management;married;high.school;unknown;yes;yes;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;admin.;married;basic.9y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;management;divorced;university.degree;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;admin.;single;university.degree;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;technician;married;professional.course;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
49;technician;single;university.degree;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;blue-collar;married;basic.9y;unknown;unknown;unknown;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;services;divorced;high.school;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
55;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;services;divorced;high.school;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;admin.;married;university.degree;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
43;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
52;technician;married;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;blue-collar;single;basic.6y;no;yes;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
41;services;divorced;high.school;no;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;technician;divorced;unknown;no;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
41;services;divorced;high.school;no;no;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;management;married;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
36;housemaid;divorced;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
29;technician;married;professional.course;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;services;married;unknown;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
43;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;blue-collar;single;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
29;services;married;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
58;unknown;married;unknown;unknown;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;blue-collar;married;professional.course;no;no;yes;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;services;married;unknown;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;admin.;married;university.degree;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;unemployed;divorced;professional.course;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
33;admin.;married;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
53;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
33;management;single;unknown;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
33;self-employed;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
37;admin.;divorced;university.degree;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
55;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
41;admin.;single;basic.6y;no;unknown;unknown;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;entrepreneur;divorced;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;blue-collar;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;entrepreneur;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
55;blue-collar;married;basic.4y;no;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;entrepreneur;single;university.degree;no;unknown;unknown;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;management;divorced;university.degree;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;blue-collar;married;basic.6y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
46;admin.;divorced;university.degree;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;blue-collar;married;basic.6y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;unemployed;married;professional.course;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
37;admin.;married;university.degree;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
54;housemaid;divorced;basic.4y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;services;married;high.school;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;services;single;high.school;no;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;technician;single;basic.6y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;services;married;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;entrepreneur;married;basic.6y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
41;services;single;high.school;no;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
59;housemaid;married;basic.6y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
57;technician;married;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
30;services;married;unknown;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;entrepreneur;married;basic.4y;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;technician;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;blue-collar;divorced;unknown;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
31;blue-collar;married;basic.6y;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;admin.;married;university.degree;no;unknown;unknown;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
57;self-employed;single;high.school;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;services;married;high.school;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
36;unemployed;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;services;married;high.school;no;yes;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;management;married;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
28;admin.;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
50;technician;married;high.school;no;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;entrepreneur;married;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
38;blue-collar;single;basic.9y;no;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;basic.4y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;admin.;single;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;basic.4y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;technician;married;professional.course;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
43;technician;married;professional.course;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
40;management;married;high.school;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
50;self-employed;married;basic.4y;unknown;unknown;unknown;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;technician;married;professional.course;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
37;blue-collar;single;basic.9y;unknown;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;services;divorced;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
58;admin.;married;high.school;no;no;yes;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
49;technician;married;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
30;services;married;high.school;no;no;yes;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
28;admin.;married;high.school;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
40;blue-collar;married;basic.4y;unknown;unknown;unknown;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;management;married;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
30;services;married;professional.course;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
30;services;married;professional.course;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
28;technician;single;professional.course;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
58;housemaid;married;basic.4y;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
45;blue-collar;single;high.school;unknown;no;yes;telephone;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;blue-collar;married;professional.course;no;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
57;retired;divorced;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;divorced;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
41;technician;single;university.degree;unknown;no;no;telephone;may;wed;8;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;services;married;high.school;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
48;management;married;university.degree;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;retired;married;basic.4y;unknown;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
34;technician;single;professional.course;no;unknown;unknown;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;services;married;basic.6y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
52;housemaid;divorced;professional.course;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
51;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
49;services;married;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;admin.;single;basic.4y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
44;admin.;married;high.school;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
37;admin.;married;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
47;management;married;university.degree;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
43;management;married;professional.course;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
40;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;management;divorced;basic.4y;unknown;no;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;blue-collar;married;basic.4y;unknown;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;self-employed;married;university.degree;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
39;technician;married;professional.course;no;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
32;housemaid;married;basic.4y;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
30;services;married;unknown;no;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
42;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
35;blue-collar;married;basic.6y;no;yes;yes;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191
